Unnamed: 0,num_rooms,size_sqft,age,num_bathrooms
4085,3,8527,93,3
242,9,2282,29,3
5710,6,1154,70,4
6972,7,7823,3,1
2756,2,3822,46,4
6884,6,4624,46,1
5446,4,5403,73,1
2076,4,2478,26,2
4103,5,2977,84,3
9559,5,8273,77,4
7571,5,9267,9,3
9466,8,5998,79,2
4894,3,505,82,2
6692,4,3120,34,4
8054,2,6984,74,1
5389,6,8412,24,4
9373,6,2028,42,4
8021,8,8585,66,3
8604,1,4292,25,3
4480,4,6911,70,3
8326,5,5832,92,4
4078,7,3721,51,1
640,1,6004,18,1
1270,3,6740,84,4
2778,1,1376,20,3
9497,7,4692,66,2
3861,8,6269,51,2
3480,8,2324,98,4
1534,6,5497,98,2
325,6,7807,93,3
2338,5,3088,72,3
3980,1,6991,29,2
6877,4,7167,33,1
4054,8,3397,57,1
2237,1,5023,29,2
7106,2,2819,65,2
9668,3,8692,2,1
4745,1,6423,4,3
864,4,4985,85,3
6203,4,8451,68,1
5508,5,1011,34,4
7429,3,2793,85,1
371,9,9900,58,2
6296,9,688,67,4
5551,4,5777,43,1
5723,2,1244,76,4
5899,8,6363,17,4
9287,3,8521,60,2
7871,3,6869,17,1
2364,4,7446,18,4
3213,6,8379,5,2
911,5,9091,10,1
9047,3,4730,19,1
9790,8,2291,67,2
7289,4,7320,18,2
9958,4,9791,35,1
6536,5,5496,78,2
9192,9,9466,91,1
1423,8,6358,20,3
9807,4,1341,89,4
479,1,9812,28,3
662,8,1269,51,2
4476,3,4959,21,4
8982,8,6866,34,2
8077,2,8033,9,2
2988,9,9976,8,2
1119,4,6625,62,4
2776,1,4016,64,3
9835,5,6169,70,4
5003,3,6817,45,3
6649,3,8314,78,1
7254,7,7178,62,1
4427,3,2097,18,3
7431,3,6581,56,4
3981,7,4803,32,3
6351,8,7649,19,4
2893,4,7610,80,2
2669,5,5797,31,3
3977,3,3429,33,3
5259,2,5922,17,4
279,8,7219,15,3
6730,6,6971,20,2
6104,9,3944,11,1
7020,7,6949,7,1
1694,3,1565,31,4
8912,7,6040,28,1
3479,4,2132,9,2
4416,9,5819,99,4
7592,5,7344,85,3
6282,2,7258,40,3
5603,9,5818,62,3
8619,4,4604,17,3
7780,8,5657,0,4
4296,7,8463,22,2
4593,6,1192,71,4
4844,7,4643,82,3
2209,8,1884,15,2
7605,4,9508,25,1
5501,7,2159,85,1
184,6,9073,14,1
4800,1,7485,42,2
4845,1,4928,71,1
2350,6,9980,78,2
553,9,9264,25,3
1397,8,7350,21,4
1384,6,8888,71,2
9182,7,4783,12,1
9817,6,3503,60,2
297,7,2374,20,2
443,7,5294,48,2
7338,7,1910,74,1
2077,9,1032,16,1
7815,3,7013,73,2
2229,6,7034,81,3
2842,4,1675,51,3
2537,1,5551,14,4
8145,2,3445,28,3
9536,9,7620,23,4
6443,4,7037,47,4
3367,6,7452,31,4
4486,7,8023,96,3
2578,3,9074,60,2
1131,8,5561,86,3
4818,1,6188,34,4
320,2,829,88,1
1371,9,8285,94,3
4042,2,9057,10,1
9125,3,3880,82,3
5145,8,5399,60,2
907,6,7726,38,2
9426,3,6696,91,4
3950,6,8213,27,2
6145,3,7313,6,2
8886,5,7920,97,2
6695,6,1355,84,4
4977,9,8834,42,3
6092,9,1717,17,1
8408,1,8848,16,2
926,9,1882,78,1
6143,4,3112,43,3
15,2,1317,6,2
143,6,3658,75,2
2363,6,8329,60,4
129,1,2196,99,1
1161,9,7315,68,1
7551,6,1935,41,1
6129,3,3478,15,1
4665,5,3112,45,1
5660,3,6711,93,3
6460,4,3768,78,2
1876,9,8074,25,3
2488,5,3713,76,4
5327,7,3221,99,1
9361,5,4022,9,3
1182,8,6074,57,3
6135,1,3076,10,4
6377,3,9800,57,3
1170,9,1486,95,4
2182,6,7301,49,3
3371,3,1111,62,3
8040,5,4746,62,1
1859,5,2030,49,4
4860,7,1964,68,2
9255,4,4996,65,2
8345,1,7086,46,1
7347,7,5010,16,1
4864,7,4372,88,4
9886,7,9769,62,4
6388,7,4978,93,2
3121,4,3362,82,3
387,3,1963,54,3
7785,8,5432,34,3
1032,5,7452,60,3
7852,3,4840,94,2
5418,6,9367,85,2
931,9,4363,36,4
4019,6,5291,8,1
691,4,5557,64,3
5298,4,4733,94,1
6658,7,6603,17,4
829,7,7238,86,2
3498,2,1330,11,1
2081,2,6361,13,1
9440,6,8739,5,4
44,8,2570,62,4
3939,6,7507,21,1
5257,2,2508,60,3
8437,4,7694,84,1
4319,6,1682,14,2
2965,8,5055,69,4
3969,7,5375,19,3
1187,8,6959,29,2
284,4,8310,64,3
8873,3,9269,16,1
4159,9,4932,32,3
3092,1,9456,29,1
4556,3,442,76,3
4584,3,4057,18,1
4323,1,2543,96,1
5504,6,9711,30,1
7074,2,6278,58,3
3364,9,518,33,2
8025,6,2816,43,2
3195,6,8508,93,3
8810,9,8612,87,1
969,1,9101,81,3
3734,7,4417,92,3
925,4,6237,32,1
9496,6,3657,54,1
6451,6,929,60,3
8797,5,5737,67,3
2851,3,6279,89,4
5180,6,2548,65,4
6723,1,2991,78,2
9322,2,3728,57,1
7810,9,833,42,3
4471,2,9900,53,4
5168,3,7662,20,3
4348,6,937,26,3
7903,3,6474,23,4
3626,4,6677,89,4
1789,5,4253,64,3
8293,2,6736,7,2
2059,3,6889,99,4
4013,8,1905,12,3
1902,4,5033,33,2
5573,7,3528,66,2
6925,3,3058,5,2
75,8,8356,60,3
2345,3,5913,56,1
5484,6,3594,33,4
430,8,7644,89,1
4586,1,9196,87,3
8099,8,7923,18,2
8457,2,4895,55,4
8156,6,2552,10,3
7893,5,6981,16,2
1553,9,8395,95,2
240,6,917,54,1
783,3,9900,2,1
3066,1,9299,21,4
977,6,3721,5,2
2941,5,3759,53,2
5377,6,2632,18,4
4730,3,3700,4,2
1620,7,6758,51,4
2146,1,4561,50,4
1801,7,8690,43,4
2095,8,3068,19,3
6074,2,4872,82,2
5245,5,7292,75,1
1357,2,7517,93,3
8063,8,3795,50,4
6050,3,2280,39,1
8368,5,3982,80,2
6017,8,5632,65,3
9931,8,9748,45,3
8769,3,9858,86,1
7503,2,9123,55,1
1609,8,5127,5,4
3096,9,5702,52,2
9771,5,8106,46,4
2415,3,3917,68,2
2017,1,5696,62,2
6018,7,7106,40,3
4125,5,2143,13,4
9802,7,4554,1,4
3246,1,5791,11,3
124,4,8208,21,2
6425,7,9974,12,1
5308,4,871,75,2
7463,6,5658,11,4
9157,1,7289,15,3
3341,5,4158,69,4
598,5,1528,21,3
2123,2,3042,5,3
9498,5,5679,7,3
7685,5,2867,56,1
7049,4,306,61,3
9661,4,7869,91,2
2197,7,4603,67,2
4051,7,2667,8,4
6054,3,7561,98,1
3362,4,9595,3,1
6851,2,4412,18,2
725,8,2843,97,4
4934,5,1448,33,3
978,1,4515,11,2
808,9,8039,27,4
9603,9,3244,24,3
1475,2,9833,69,2
5935,9,6456,17,4
9036,9,7814,41,2
7335,4,6763,9,4
3962,6,9381,3,2
6422,2,4550,15,2
4905,3,8093,80,3
1235,7,2609,26,4
1225,1,2493,76,4
8049,6,2740,59,3
9278,1,5496,41,2
8671,8,8733,22,2
5229,6,7128,87,3
6950,5,8157,21,1
3217,4,6560,51,4
287,1,2322,44,1
5023,7,3920,79,4
2966,2,3921,10,1
3164,1,4156,95,3
6003,5,7265,79,3
8887,4,6158,91,1
1657,9,8244,37,4
1975,6,2800,85,3
2397,4,836,17,3
452,3,5209,80,4
8030,3,8514,43,1
4696,3,833,54,1
3681,9,9662,4,2
422,8,8951,41,1
9725,7,4570,67,2
657,6,5431,26,1
3301,4,2317,64,4
6394,1,503,99,2
2845,8,1454,50,4
8291,8,3686,91,3
7497,6,3229,23,3
1001,7,5774,55,2
4198,2,1993,96,1
2418,1,2001,95,1
7482,7,9833,69,1
5706,6,3772,68,3
3847,4,7656,48,4
961,8,3636,36,3
1580,4,447,56,2
5007,6,8544,14,2
2206,1,5166,16,4
6312,5,3567,74,1
9562,5,2434,61,1
4231,2,6081,45,1
757,2,5554,79,4
2284,4,2984,2,3
6663,2,3544,34,1
4755,4,6599,22,4
8211,4,7402,12,4
807,8,5143,95,2
6575,1,2754,19,3
7719,4,3479,40,4
1956,7,8996,72,1
2445,5,4038,49,1
5875,1,1580,96,1
8163,1,2087,1,4
6138,2,1452,17,3
2402,3,7887,12,4
1073,6,5649,90,2
6557,2,5424,41,2
4240,8,5529,29,4
8509,8,9183,90,3
2091,2,1154,15,2
4527,4,9625,84,4
7202,7,4606,31,1
6795,2,8610,35,2
7237,2,8524,77,2
7422,4,1638,7,2
6849,8,3822,10,3
6836,2,8681,83,2
1003,6,2122,37,1
9099,7,5438,27,4
6562,2,3470,19,1
5614,4,4009,65,4
4651,5,5438,95,4
5313,9,1939,45,4
1485,6,2431,97,3
7607,2,2367,29,2
1411,7,9752,95,1
9303,2,4150,1,2
709,7,3150,53,2
9806,4,9596,57,3
8042,4,2461,74,3
7211,1,1949,72,2
3076,1,5388,49,2
8314,4,6440,95,2
4101,9,2336,4,1
5114,4,9446,77,2
2722,9,7971,0,1
9359,6,3705,80,4
1268,8,5304,8,1
2462,6,5866,29,4
5464,7,1877,91,4
268,5,6437,59,4
3580,8,5001,89,1
5349,1,8898,65,4
7290,7,3101,46,3
5157,2,7496,17,1
6601,8,4718,50,1
2821,6,1376,42,2
5807,4,8395,33,2
589,6,7848,84,1
5955,9,5884,35,3
5254,2,2439,70,3
6661,2,9805,8,1
7656,2,3176,20,1
8725,9,9787,14,3
6896,4,1317,27,4
7594,6,2363,34,3
2028,2,8439,3,4
6818,7,492,21,2
677,9,8502,99,2
5763,3,2105,67,1
1232,5,8806,40,2
5296,7,9010,68,3
7103,3,653,15,3
5034,3,5132,84,4
5452,2,1594,11,1
2432,4,5610,15,1
6319,5,5760,18,3
6119,2,5176,70,1
9158,5,8688,99,2
9953,6,5047,34,4
896,4,721,9,4
1611,9,2077,33,3
6474,1,9264,95,1
7661,4,5969,40,3
7460,7,559,56,3
3806,6,2697,23,1
8273,1,7049,62,4
9451,7,5671,24,3
4701,1,4845,53,4
3961,8,2104,6,3
5417,5,2203,87,2
890,8,3661,69,2
4999,1,8787,43,4
7506,2,1993,47,1
7881,1,6915,94,1
5095,7,2354,54,1
6932,2,3876,7,4
9617,2,4191,27,4
2799,1,8965,94,2
584,7,3611,11,1
3268,8,4486,14,4
3932,3,4772,70,3
1260,9,3037,59,2
6205,3,2973,83,4
310,8,1689,50,4
7789,1,8725,59,4
6458,4,6785,28,1
6206,8,1349,63,3
5882,7,1797,14,2
4668,8,3435,5,3
4298,8,3288,97,3
3783,6,2923,52,1
1008,1,6746,51,3
8354,1,6105,88,2
2185,5,8346,24,4
3623,7,7963,65,2
7039,7,6936,16,1
4922,3,1223,97,2
9673,9,6964,70,4
7950,1,5047,65,1
6125,6,8187,38,2
4756,9,4040,66,1
5074,8,3504,18,2
90,1,8914,0,4
5974,5,6926,95,2
6418,2,7446,44,2
8640,5,5856,90,1
8690,1,2684,42,2
2117,7,9091,42,1
2937,7,3693,2,2
6842,9,5698,39,4
983,1,1088,66,4
7260,3,9863,4,3
9985,8,6668,63,3
2925,2,8878,99,2
6061,6,3121,25,2
3214,6,5188,70,2
6447,3,8323,37,3
6779,6,3388,77,4
7038,7,8472,84,1
5663,4,2815,41,2
627,6,7145,47,1
8008,7,1082,74,2
5125,4,2708,64,1
4765,6,8325,29,1
8143,7,6035,12,2
9594,4,5947,21,4
1269,3,984,55,1
128,1,8129,60,3
6112,4,1896,58,1
1711,5,8508,28,4
7862,7,867,49,2
4235,9,5713,96,2
5192,3,7367,46,2
2398,6,3605,74,2
5434,7,4809,50,2
6057,1,6600,41,4
9318,5,8783,27,2
1186,5,1363,90,4
6013,1,9990,49,2
9793,4,7483,45,4
6014,2,9109,7,2
1977,5,4593,4,3
9887,3,2251,72,2
4247,2,8653,25,4
7672,1,1073,50,2
915,9,4348,6,1
1305,2,3113,70,2
5455,7,8168,18,4
3049,9,2357,16,1
9521,4,6955,53,3
1273,9,1257,93,1
8055,6,3969,93,4
2796,7,3532,84,3
1398,9,7846,77,2
3358,1,9634,8,1
183,9,453,27,1
6867,9,5246,96,2
5695,4,2791,29,4
8835,9,1035,90,3
9626,4,404,77,4
6170,1,9070,3,2
6987,8,9060,76,4
4567,1,6311,40,1
8955,7,9468,62,4
2656,8,8536,57,1
8309,7,8145,38,2
6857,1,2978,77,3
1961,8,5865,1,3
6383,7,740,7,3
8853,2,673,16,1
9973,4,2473,59,1
1251,1,2965,89,1
3176,8,9674,9,3
7760,6,3238,27,1
5013,6,5490,58,1
9705,9,678,34,1
6539,3,4420,48,3
3289,8,1988,99,4
6448,1,9364,43,4
8726,4,7898,4,1
7611,3,3690,77,1
6275,6,5565,44,3
6887,6,2671,84,2
1051,7,4001,32,4
4069,8,8807,98,4
6022,1,8296,78,2
5552,9,9166,15,2
272,1,6635,61,4
2042,8,1954,25,3
4763,9,3444,57,2
8997,4,4211,84,3
5204,7,9152,52,3
9509,1,4622,88,3
1086,2,2463,46,1
8373,8,2029,71,4
7732,1,1671,45,3
7515,7,7380,21,2
6678,4,9909,60,2
4322,1,4312,42,3
6946,5,5875,77,4
7747,9,1453,69,3
6772,3,6878,15,1
5518,9,3378,25,2
5117,9,4588,63,4
6179,6,6556,34,2
4709,3,1445,36,2
8121,9,6474,2,1
5969,4,5469,47,2
6784,5,1460,20,1
3478,8,1709,22,1
8414,3,3440,32,1
3924,5,1946,68,2
1748,5,3570,24,1
732,4,7496,50,4
2553,7,8086,95,1
5458,1,6045,79,4
5873,1,4119,98,4
2662,2,8147,70,1
9398,1,6485,34,1
6455,5,8233,89,3
3113,9,6973,76,1
3303,8,2042,92,1
1344,4,7342,49,4
1690,3,3138,70,2
7180,2,3957,16,1
6499,5,5645,93,3
3308,9,5436,17,3
1504,9,2246,16,4
1806,4,6999,72,3
8469,6,3550,27,3
5369,1,9817,46,2
3791,2,3970,1,2
9520,9,6828,90,3
7329,7,855,55,2
5909,9,1886,49,1
6825,9,557,61,2
7263,2,1449,35,3
1848,3,9914,80,1
4512,6,6942,32,3
2431,9,9928,31,2
4660,7,2289,85,1
8885,9,5627,83,4
5584,4,4087,62,1
142,8,8510,30,2
8760,4,1913,58,3
9211,1,564,12,1
5264,9,2909,22,1
3409,2,9715,53,4
1117,3,1020,78,4
1756,1,6415,14,4
497,4,3481,92,4
8031,3,3605,69,3
870,6,4521,64,4
3357,9,8147,84,3
912,4,7836,59,2
721,2,5380,43,1
2805,1,3341,41,2
9943,2,9748,47,4
886,6,9310,58,2
9592,4,1588,40,1
6587,2,2207,2,3
8100,7,520,83,3
1520,1,3182,45,2
8689,3,2269,32,1
2746,6,1847,19,4
6700,8,8058,49,1
5775,2,5905,5,4
314,4,8754,75,2
1799,4,1467,54,2
327,1,7253,21,4
5642,1,8279,82,4
4204,4,2357,57,2
3129,8,5921,86,2
6860,8,7629,24,3
9905,7,4314,83,1
3968,4,3365,5,3
5743,5,8679,2,3
6226,9,376,50,1
1973,3,3438,47,2
336,7,7745,18,3
2764,2,9062,46,1
7660,1,5541,64,4
275,6,7691,77,1
2985,6,3315,69,2
5646,9,4841,78,2
5849,4,5838,40,2
3477,6,8017,5,3
7558,2,8687,77,4
3558,4,9550,95,1
2809,6,7267,12,2
9113,4,9452,84,3
4861,9,6673,0,1
6586,5,1523,13,4
3416,1,7031,73,3
307,3,2377,59,1
3908,5,2718,43,4
348,3,3976,77,2
826,2,8082,94,1
9501,3,2258,16,2
4482,6,2323,89,1
6576,4,4108,55,3
3682,5,6939,92,3
5876,8,3732,34,2
8387,1,2308,53,3
2053,5,4928,30,2
71,7,7387,6,2
5507,5,543,24,4
8514,2,1206,0,4
7510,8,9968,72,1
8151,8,4367,63,4
1666,6,559,37,4
7861,9,8849,67,4
9159,6,8107,11,1
5688,6,987,49,2
1445,1,8405,67,1
5227,3,6566,28,4
6982,5,6047,30,1
1695,5,3283,86,1
2892,1,5838,16,4
1574,5,5342,72,4
3203,7,9271,35,1
4405,7,4112,72,2
1630,6,1346,1,4
8380,3,9196,97,4
1881,1,9274,48,4
8821,5,2719,45,4
6463,2,5575,75,2
848,6,8754,48,4
9923,5,6890,64,3
6188,9,9706,83,2
5869,2,2592,85,4
2877,2,5578,8,2
186,4,5186,7,4
3779,4,9096,49,4
1830,2,4571,1,1
8325,3,8612,62,2
9241,7,3281,98,1
6378,6,4304,84,4
1234,6,9214,36,1
6964,1,1505,70,2
3915,4,9419,6,1
446,9,9691,26,3
844,3,7059,1,3
8062,6,9248,93,1
5402,6,4409,89,1
2440,6,8619,81,2
3103,1,4594,8,3
8585,7,5312,16,1
6791,8,2747,85,1
5650,3,1367,32,2
1294,2,1017,68,4
5079,1,5714,91,2
9016,7,543,25,4
5067,3,4948,5,2
3442,2,557,12,1
8451,9,2281,1,4
7273,6,5349,66,3
6105,5,2016,17,3
776,1,8680,99,1
9716,3,3323,96,4
2153,7,839,58,2
4920,8,5441,42,2
5360,7,3817,72,1
9735,4,4987,19,2
5957,5,9180,60,4
8411,8,1329,91,2
8432,9,2375,28,1
3183,3,8834,47,3
6792,8,5944,80,2
3199,1,6879,27,1
9369,9,6438,60,3
1289,2,7808,37,4
4581,3,7305,57,2
6192,1,4325,76,4
8935,8,8092,46,3
7149,8,2833,76,1
9846,4,3178,47,2
4106,6,9723,65,2
4126,1,2238,19,3
8300,7,5059,21,4
3966,1,4644,48,1
1879,9,776,71,3
8496,8,4600,79,3
9299,8,8352,99,4
6348,7,2495,60,2
3587,6,5171,96,3
7372,2,5061,75,2
3865,8,3233,98,2
8487,6,2152,9,1
4131,2,1766,55,2
1036,7,7981,26,2
636,1,1848,82,3
6153,8,2133,65,2
4134,2,1676,36,4
5338,4,5282,39,2
1083,9,5134,7,4
861,5,3929,95,4
903,6,6728,8,3
191,4,4558,6,2
109,7,2894,20,1
4455,9,628,8,2
1942,3,7398,43,2
5856,4,9062,10,1
4331,8,3085,61,2
8541,2,5034,55,2
2040,5,1114,39,4
7331,7,2412,29,2
7317,7,6810,70,3
7779,6,4987,99,1
4659,7,8251,62,2
7313,7,6519,24,1
2775,9,7022,76,3
4145,5,1473,17,2
2323,7,5845,28,4
762,1,2816,52,1
2617,3,5446,44,2
2411,5,3995,92,1
1094,1,6366,25,1
6173,9,8287,85,4
7048,9,3572,10,3
9272,3,559,84,4
3135,2,2314,86,1
7787,3,4208,8,2
5040,6,4827,78,2
3805,9,7392,30,2
884,4,6543,72,1
2654,7,1738,39,4
5921,7,2572,21,1
6187,7,1021,97,4
8085,2,778,92,4
6742,5,5094,54,1
7626,7,5263,52,2
5680,2,1500,19,2
7007,5,4867,17,2
9686,6,5899,30,3
2202,2,2065,83,4
6107,6,6532,31,4
6417,3,387,33,3
1262,4,1687,51,3
8379,6,1350,0,2
975,2,5982,29,4
5831,7,8036,72,2
4925,9,1135,84,3
941,9,9873,0,1
4723,4,8229,87,2
2387,8,1264,37,1
9728,7,7918,26,1
5021,7,968,29,2
4391,7,4815,88,3
5148,7,711,76,4
3221,8,1423,61,2
3882,5,1359,50,4
9438,7,2345,9,2
6624,2,5932,79,2
5918,6,5388,69,4
2789,3,8835,57,2
944,6,1486,85,1
8908,7,3293,17,3
1857,1,7838,60,4
9080,7,3532,32,4
4108,2,1061,46,4
8513,6,1219,8,2
3255,1,6973,38,1
2690,6,1720,63,4
9512,6,6679,99,1
6961,8,1051,46,1
1319,5,3482,4,2
8882,3,5407,54,3
9880,7,6768,30,4
5162,3,7582,6,2
5829,2,3727,18,1
7953,7,3134,19,3
5958,9,9389,59,1
9271,3,3362,74,1
3475,7,4563,40,4
3505,7,6853,28,4
4749,8,9071,2,2
2477,1,1103,77,3
9490,8,933,62,4
6615,5,8610,65,3
7413,6,4594,95,4
7586,1,993,58,4
5344,8,6319,81,1
9863,2,2385,88,2
7111,1,1199,17,4
1874,2,3146,34,1
8516,4,3019,70,4
5270,1,8814,44,3
5096,2,3115,27,3
2904,3,3305,10,1
570,6,1254,68,1
1448,1,5618,67,4
5964,2,2303,65,3
6242,3,2244,46,3
6347,6,8590,36,2
7874,4,6578,70,3
9816,1,1560,82,1
3226,5,8421,98,4
9744,5,3278,18,1
3978,4,2198,26,2
4383,8,6811,79,2
7856,1,8964,49,3
3539,9,6337,24,4
5682,5,1416,79,1
2827,5,482,78,1
7658,7,5856,94,2
4996,1,550,15,1
1338,3,3768,86,4
3262,9,7112,48,1
6386,5,711,85,1
7951,9,4692,80,4
650,6,8516,75,1
2902,1,1851,75,4
2258,3,7578,28,1
7402,6,8327,53,4
3521,9,3603,75,3
2730,7,2999,45,3
5496,1,615,97,3
4478,6,6542,52,4
1596,1,8651,6,2
7066,2,602,23,3
2584,6,6887,30,1
5441,1,8223,36,3
3196,4,2249,69,2
8523,3,5461,39,4
7682,8,8656,26,3
5376,3,4302,93,4
1258,7,7410,59,3
5277,7,5761,26,2
991,7,5568,30,1
3504,6,1576,31,4
113,5,6577,84,3
919,3,5583,68,3
2509,4,6816,60,3
9404,9,6711,72,1
165,1,2142,26,2
5263,3,3990,47,1
4603,9,6745,75,3
949,6,531,98,2
4594,9,1271,12,3
5727,9,1134,86,3
3770,9,1129,77,2
2506,8,410,77,4
5107,8,6144,45,1
2850,1,2456,21,4
6485,4,9825,24,1
5362,2,2675,6,1
7442,3,4361,72,1
4446,7,9120,5,1
4460,4,6271,74,2
9513,9,1504,66,2
2505,5,2638,41,4
1114,1,4624,34,1
8397,1,7659,2,4
298,2,9018,66,2
1675,8,3890,95,2
3347,7,2255,97,4
2735,4,2814,21,1
7819,6,3313,3,3
4988,7,9113,97,4
9894,7,3931,73,2
5817,5,4799,85,3
4325,6,1429,85,4
6719,5,870,92,1
8786,5,3787,57,2
4550,7,8985,76,2
8572,5,8399,92,2
7847,9,4587,25,2
2103,1,1014,53,1
5813,8,1175,7,3
9104,4,2207,69,4
7453,9,7375,8,4
1837,8,6031,40,4
7902,9,2232,8,1
8318,9,4980,34,1
8723,4,5083,60,2
607,8,2846,17,4
8374,9,6252,10,1
1093,6,2632,98,2
6387,4,1113,56,3
6505,2,790,41,3
8964,3,7917,98,1
4487,8,495,66,1
160,2,9347,6,4
203,2,9224,10,2
7040,7,2889,98,4
5893,8,8134,69,1
4933,1,3847,55,2
2934,6,5905,14,2
7322,5,3815,55,3
2435,3,367,97,2
1230,8,2844,6,1
8675,3,2302,80,2
3046,4,9473,82,1
9654,7,9047,2,4
8419,2,2496,23,4
7666,1,3962,68,3
6407,8,7256,44,2
4251,7,7837,51,1
5577,1,9408,31,4
3293,9,6972,36,4
4034,7,887,7,3
8112,2,4889,53,2
4290,4,8207,54,3
4334,6,2901,70,4
5931,4,3930,38,3
3877,3,3775,96,1
5428,4,7503,0,3
4753,7,2430,8,1
4886,2,5146,2,1
857,4,6925,82,2
8233,9,3574,52,3
8375,7,5429,87,4
2561,5,1120,44,3
3801,3,9015,26,4
2640,5,8838,92,1
9663,7,1469,12,4
4490,8,9030,8,4
2347,6,7788,44,4
649,2,9442,76,3
2781,5,7429,97,2
5652,7,7209,40,4
8543,3,7234,40,1
8677,4,6554,38,3
6433,7,5020,29,1
615,6,692,11,3
8448,2,7199,63,1
2575,8,9384,98,1
53,6,5220,3,1
3340,2,1256,40,3
7037,3,4861,32,1
1705,7,4002,83,1
9060,6,4527,54,4
9352,3,1733,92,2
1493,7,316,37,3
9963,9,7316,6,3
5632,7,4489,75,1
803,1,5234,48,3
4953,3,7687,46,4
6933,6,6758,86,2
7104,7,2618,78,3
990,1,3551,81,2
2774,2,1917,42,3
7470,9,8723,61,4
6419,2,6579,15,4
3513,4,6971,93,2
5478,3,5032,55,1
8400,9,4148,80,4
219,3,869,47,4
6969,4,7819,52,2
1288,5,5569,39,2
3163,6,8612,70,2
4678,3,2994,38,1
2618,4,4322,63,2
3612,6,2434,45,4
43,7,996,17,4
8094,3,2186,31,1
8372,6,7694,40,3
3792,8,9398,81,1
3571,7,2473,7,1
9980,2,4821,62,3
1503,8,5398,35,4
5556,3,7561,72,1
9830,1,544,92,3
3439,8,8857,2,4
1892,5,6812,88,1
9323,2,9125,43,3
5255,2,8699,58,1
1955,3,1641,87,1
5167,5,6150,96,1
4814,1,6861,46,2
6264,5,937,96,1
1505,3,5859,40,4
670,5,2731,97,1
8907,9,9812,41,3
7055,4,7687,69,2
897,5,635,78,3
6178,4,6107,44,3
2666,1,6320,96,1
3193,6,9547,72,2
2890,7,7681,66,1
7773,9,1466,17,1
2621,6,7588,61,4
6008,3,6888,54,4
5956,1,9105,75,1
2,8,4442,92,1
2370,8,8557,19,4
7914,4,2029,57,1
1769,7,2451,35,4
8506,7,3784,25,4
6025,3,1221,55,1
531,9,9090,4,1
8724,9,1319,35,4
8649,8,3124,14,1
7873,6,8618,63,2
8890,3,7304,61,3
3120,6,8616,19,2
9022,7,8924,6,3
731,6,3286,78,2
3406,3,4009,14,1
2339,5,4425,77,1
5967,1,7618,89,3
6580,2,7253,95,2
2565,9,7404,12,2
7726,3,4609,16,2
7820,9,9192,57,2
6713,9,453,6,1
6995,7,2095,12,1
6942,9,8231,61,4
7794,5,8295,70,1
8975,6,5591,85,3
1255,5,9625,84,4
2104,8,6354,87,2
6734,5,9598,8,1
9778,9,5433,84,2
6224,6,2939,61,3
9150,6,3034,87,3
4994,2,8818,20,2
8969,7,3897,14,2
6839,7,3671,73,4
5057,9,7295,58,4
5846,6,1818,39,3
4434,1,4717,82,2
3484,8,5257,29,3
9493,7,475,6,4
5318,4,560,78,2
3816,8,5416,32,4
5729,9,4484,23,3
8903,1,5017,55,1
7840,1,2718,37,2
9889,8,3724,95,1
1621,4,9451,61,4
9423,6,2386,59,1
6307,3,5729,11,1
9304,8,3370,61,4
8902,3,3457,95,2
1096,5,7079,68,2
8057,7,3562,92,3
9481,8,5635,41,1
2463,1,8988,91,1
8289,3,7080,26,3
1788,7,8417,21,3
250,8,826,66,3
9926,6,2888,57,2
6191,8,3694,47,4
9650,6,9640,24,2
192,7,1270,39,1
820,5,4303,88,4
9627,2,8746,76,4
5714,8,5746,90,4
7195,9,1195,4,2
5715,5,9552,19,3
4400,6,1366,41,3
9290,5,530,28,1
5388,3,4421,63,3
4166,1,4144,24,2
4951,2,8768,91,4
2687,7,6790,45,3
4390,9,916,43,2
5860,5,8938,30,2
5981,9,7178,5,3
4927,7,3279,62,4
6735,5,6812,19,4
2607,2,6103,76,4
7466,2,7841,40,3
238,2,7091,59,3
4015,1,7239,90,1
9262,8,6952,7,4
2977,6,3732,84,2
5712,3,7004,90,3
9856,1,7487,83,2
5473,1,1715,22,1
945,5,6761,19,4
8251,3,4031,55,3
7681,9,6588,7,4
5097,2,4974,80,3
6805,2,4278,96,2
5803,4,6794,27,2
3552,6,3930,22,4
9969,7,465,16,2
3360,9,7343,0,4
8249,7,8499,95,4
2410,5,9405,70,4
4507,5,4842,2,3
8462,8,9822,38,1
3982,9,4249,26,2
146,4,5054,26,3
6648,6,3612,13,2
2294,8,7216,15,1
2253,6,6390,3,1
3611,2,1264,5,2
5353,2,3780,53,4
1736,8,7371,6,2
7915,1,9909,11,3
7659,5,4407,48,3
114,7,735,63,2
8860,2,7176,61,1
5649,8,1814,98,3
9844,8,373,61,4
498,4,9973,44,1
7822,4,7400,36,4
720,9,1016,71,4
7258,8,1685,12,1
8843,9,8362,85,1
5730,7,7478,83,2
3089,1,8015,31,1
7226,4,4128,69,2
7306,5,7325,64,3
6508,2,3671,80,2
596,3,7533,35,2
9092,9,1089,62,2
6095,7,1381,9,3
6053,8,7346,84,2
5164,2,3105,70,3
1647,1,349,36,1
8167,8,9867,2,2
6920,4,8616,61,3
2700,1,7970,76,3
8203,2,4254,37,2
1700,9,8562,20,1
8943,8,5547,62,1
